blind_review_id,current_label,loop106_focus_bucket,loop106_focus_reasons,review_tags,content_evidence_fields,source_size_bytes,file_entropy,pe_parse_status,pe_number_of_sections,pe_section_names,pe_has_import_directory,pe_import_directory_size,pe_has_resource_directory,pe_resource_directory_size,pe_has_security_directory,pe_security_directory_size,overlay_size,overlay_entropy,overlay_after_security_size,overlay_after_security_entropy,duplicate_manifest_sha_group,manifest_duplicate_group_size,objective_issue_count,objective_issue_flags
blind-01089,1,malicious_label_content_review,overlay_present|high_overlay_entropy|high_file_entropy|many_sections|has_security_directory,has_resource_directory|has_security_directory|overlay_present|high_file_entropy|high_overlay_entropy|many_sections,source_size_bytes|file_entropy|mz_signature|pe_parse_status|pe_machine|pe_characteristics|pe_optional_magic|pe_subsystem|pe_dll_characteristics|pe_number_of_sections|pe_section_names|pe_section_raw_size_total|pe_has_export_directory|pe_has_import_directory|pe_has_resource_directory|pe_has_security_directory|overlay_size|overlay_entropy|overlay_after_security_size|overlay_after_security_entropy,1332024,7.919623,ok,9,.text|.rdata|.data|.pdata|.upx0|.tls|.upx1|.reloc|.rsrc,true,360,true,1040,true,6456,6456,7.318807,0,,false,,0,
blind-00203,1,malicious_label_content_review,overlay_present|high_overlay_entropy|high_file_entropy|many_sections|has_security_directory,has_resource_directory|has_security_directory|overlay_present|high_file_entropy|high_overlay_entropy|many_sections,source_size_bytes|file_entropy|mz_signature|pe_parse_status|pe_machine|pe_characteristics|pe_optional_magic|pe_subsystem|pe_dll_characteristics|pe_number_of_sections|pe_section_names|pe_section_raw_size_total|pe_has_export_directory|pe_has_import_directory|pe_has_resource_directory|pe_has_security_directory|overlay_size|overlay_entropy|overlay_after_security_size|overlay_after_security_entropy,839456,7.928595,ok,9,.text|.rdata|.data|.pdata|.upx0|.tls|.upx1|.reloc|.rsrc,true,360,true,1040,true,6432,6432,7.316208,0,,false,,0,
blind-00911,1,malicious_label_content_review,overlay_present|high_overlay_entropy|high_file_entropy|many_sections|has_security_directory,has_resource_directory|has_security_directory|overlay_present|high_file_entropy|high_overlay_entropy|many_sections,source_size_bytes|file_entropy|mz_signature|pe_parse_status|pe_machine|pe_characteristics|pe_optional_magic|pe_subsystem|pe_dll_characteristics|pe_number_of_sections|pe_section_names|pe_section_raw_size_total|pe_has_export_directory|pe_has_import_directory|pe_has_resource_directory|pe_has_security_directory|overlay_size|overlay_entropy|overlay_after_security_size|overlay_after_security_entropy,839456,7.928564,ok,9,.text|.rdata|.data|.pdata|.upx0|.tls|.upx1|.reloc|.rsrc,true,360,true,1040,true,6432,6432,7.314428,0,,false,,0,
blind-01472,0,benign_label_content_review,overlay_present|high_overlay_entropy|high_file_entropy|has_security_directory|benign_label_malware_like_static_shape,has_resource_directory|has_security_directory|overlay_present|high_file_entropy|high_overlay_entropy,source_size_bytes|file_entropy|mz_signature|pe_parse_status|pe_machine|pe_characteristics|pe_optional_magic|pe_subsystem|pe_dll_characteristics|pe_number_of_sections|pe_section_names|pe_section_raw_size_total|pe_has_export_directory|pe_has_import_directory|pe_has_resource_directory|pe_has_security_directory|overlay_size|overlay_entropy|overlay_after_security_size|overlay_after_security_entropy,10169048,7.997812,ok,3,upx0|upx1|.rsrc,true,1144,true,81108,true,9432,9432,7.621835,0,,false,,0,
blind-01221,0,benign_label_content_review,overlay_present|high_overlay_entropy|high_file_entropy|has_security_directory|benign_label_malware_like_static_shape,has_resource_directory|has_security_directory|overlay_present|high_file_entropy|high_overlay_entropy,source_size_bytes|file_entropy|mz_signature|pe_parse_status|pe_machine|pe_characteristics|pe_optional_magic|pe_subsystem|pe_dll_characteristics|pe_number_of_sections|pe_section_names|pe_section_raw_size_total|pe_has_export_directory|pe_has_import_directory|pe_has_resource_directory|pe_has_security_directory|overlay_size|overlay_entropy|overlay_after_security_size|overlay_after_security_entropy,2275640,7.989639,ok,3,.text|.rsrc|.reloc,true,681,true,51654,true,8504,8504,7.476828,0,,false,,0,
blind-00023,1,malicious_label_content_review,overlay_present|high_overlay_entropy|high_file_entropy|many_sections|has_security_directory,has_resource_directory|has_security_directory|overlay_present|high_file_entropy|high_overlay_entropy|many_sections,source_size_bytes|file_entropy|mz_signature|pe_parse_status|pe_machine|pe_characteristics|pe_optional_magic|pe_subsystem|pe_dll_characteristics|pe_number_of_sections|pe_section_names|pe_section_raw_size_total|pe_has_export_directory|pe_has_import_directory|pe_has_resource_directory|pe_has_security_directory|overlay_size|overlay_entropy|overlay_after_security_size|overlay_after_security_entropy,1026040,7.882466,ok,9,.text|.rdata|.data|.pdata|.upx0|.tls|.upx1|.reloc|.rsrc,true,400,true,16932,true,5624,5624,7.378967,0,,false,,0,
blind-00367,0,benign_label_content_review,overlay_present|high_overlay_entropy|high_file_entropy|has_security_directory|benign_label_malware_like_static_shape,has_resource_directory|has_security_directory|overlay_present|high_file_entropy|high_overlay_entropy,source_size_bytes|file_entropy|mz_signature|pe_parse_status|pe_machine|pe_characteristics|pe_optional_magic|pe_subsystem|pe_dll_characteristics|pe_number_of_sections|pe_section_names|pe_section_raw_size_total|pe_has_export_directory|pe_has_import_directory|pe_has_resource_directory|pe_has_security_directory|overlay_size|overlay_entropy|overlay_after_security_size|overlay_after_security_entropy,1346472,7.807113,ok,3,.text|.rsrc|.reloc,true,79,true,1528,true,8104,8104,7.326835,0,,false,,0,
blind-00457,1,malicious_label_content_review,overlay_present|high_overlay_entropy|high_file_entropy|many_sections|has_security_directory,has_resource_directory|has_security_directory|overlay_present|high_file_entropy|high_overlay_entropy|many_sections,source_size_bytes|file_entropy|mz_signature|pe_parse_status|pe_machine|pe_characteristics|pe_optional_magic|pe_subsystem|pe_dll_characteristics|pe_number_of_sections|pe_section_names|pe_section_raw_size_total|pe_has_export_directory|pe_has_import_directory|pe_has_resource_directory|pe_has_security_directory|overlay_size|overlay_entropy|overlay_after_security_size|overlay_after_security_entropy,1018896,7.929247,ok,8,.text|.rdata|.data|.upx0|.tls|.upx1|.reloc|.rsrc,true,360,true,1040,true,7696,7696,7.302027,0,,false,,0,
blind-00535,0,benign_label_content_review,overlay_present|high_overlay_entropy|many_sections|has_security_directory|benign_label_malware_like_static_shape,has_resource_directory|has_security_directory|overlay_present|high_overlay_entropy|many_sections,source_size_bytes|file_entropy|mz_signature|pe_parse_status|pe_machine|pe_characteristics|pe_optional_magic|pe_subsystem|pe_dll_characteristics|pe_number_of_sections|pe_section_names|pe_section_raw_size_total|pe_has_export_directory|pe_has_import_directory|pe_has_resource_directory|pe_has_security_directory|overlay_size|overlay_entropy|overlay_after_security_size|overlay_after_security_entropy,5297768,6.923338,ok,16,.text|.rdata|.data|.pdata|.xdata|/4|/19|/32|/46|/65|/78|/90|.idata|.rsrc|.reloc|.symtab,true,1364,true,356696,true,10344,10344,7.635491,0,,false,,0,
blind-00403,0,benign_label_content_review,overlay_present|high_overlay_entropy|many_sections|has_security_directory|benign_label_malware_like_static_shape,has_resource_directory|has_security_directory|overlay_present|high_overlay_entropy|many_sections,source_size_bytes|file_entropy|mz_signature|pe_parse_status|pe_machine|pe_characteristics|pe_optional_magic|pe_subsystem|pe_dll_characteristics|pe_number_of_sections|pe_section_names|pe_section_raw_size_total|pe_has_export_directory|pe_has_import_directory|pe_has_resource_directory|pe_has_security_directory|overlay_size|overlay_entropy|overlay_after_security_size|overlay_after_security_entropy,7831616,6.624573,ok,15,.text|.rdata|.data|/4|/19|/32|/46|/63|/80|/99|/112|/124|.idata|.symtab|.rsrc,true,948,true,7104,true,10304,10304,7.638288,0,,false,,0,
blind-00980,0,benign_label_content_review,overlay_present|high_overlay_entropy|many_sections|has_security_directory|benign_label_malware_like_static_shape,has_resource_directory|has_security_directory|overlay_present|high_overlay_entropy|many_sections,source_size_bytes|file_entropy|mz_signature|pe_parse_status|pe_machine|pe_characteristics|pe_optional_magic|pe_subsystem|pe_dll_characteristics|pe_number_of_sections|pe_section_names|pe_section_raw_size_total|pe_has_export_directory|pe_has_import_directory|pe_has_resource_directory|pe_has_security_directory|overlay_size|overlay_entropy|overlay_after_security_size|overlay_after_security_entropy,10819648,6.785028,ok,14,.text|.rdata|.data|/4|/19|/32|/46|/65|/78|/90|.idata|.rsrc|.reloc|.symtab,true,1164,true,672,true,10304,10304,7.636811,0,,false,,0,
blind-01249,0,benign_label_content_review,overlay_present|high_overlay_entropy|many_sections|has_security_directory|benign_label_malware_like_static_shape,has_security_directory|overlay_present|high_overlay_entropy|many_sections,source_size_bytes|file_entropy|mz_signature|pe_parse_status|pe_machine|pe_characteristics|pe_optional_magic|pe_subsystem|pe_dll_characteristics|pe_number_of_sections|pe_section_names|pe_section_raw_size_total|pe_has_export_directory|pe_has_import_directory|pe_has_resource_directory|pe_has_security_directory|overlay_size|overlay_entropy|overlay_after_security_size|overlay_after_security_entropy,7856704,6.624243,ok,14,.text|.rdata|.data|/4|/19|/32|/46|/63|/80|/99|/112|/124|.idata|.symtab,true,948,false,0,true,10304,10304,7.634846,0,,false,,0,
blind-00111,0,benign_label_content_review,overlay_present|high_overlay_entropy|high_file_entropy|has_security_directory|benign_label_malware_like_static_shape,has_resource_directory|has_security_directory|overlay_present|high_file_entropy|high_overlay_entropy,source_size_bytes|file_entropy|mz_signature|pe_parse_status|pe_machine|pe_characteristics|pe_optional_magic|pe_subsystem|pe_dll_characteristics|pe_number_of_sections|pe_section_names|pe_section_raw_size_total|pe_has_export_directory|pe_has_import_directory|pe_has_resource_directory|pe_has_security_directory|overlay_size|overlay_entropy|overlay_after_security_size|overlay_after_security_entropy,1343824,7.406458,ok,4,.text|.rdata|.data|.rsrc,true,340,true,730716,true,6864,6992,7.329061,0,,false,,0,
blind-00040,0,benign_label_content_review,overlay_present|post_security_overlay_present|many_sections|benign_label_malware_like_static_shape,has_resource_directory|overlay_present|overlay_after_security_present|many_sections,source_size_bytes|file_entropy|mz_signature|pe_parse_status|pe_machine|pe_characteristics|pe_optional_magic|pe_subsystem|pe_dll_characteristics|pe_number_of_sections|pe_section_names|pe_section_raw_size_total|pe_has_export_directory|pe_has_import_directory|pe_has_resource_directory|pe_has_security_directory|overlay_size|overlay_entropy|overlay_after_security_size|overlay_after_security_entropy,14852828,5.404698,ok,22,.text|.data|.rdata|.pdata|.xdata|.bss|.edata|.idata|.tls|.rsrc|.reloc|/4|/19|/31|/45|/57|/70|/81|/92|/106|/122|/138,true,14744,true,3048,false,0,625372,3.987746,625372,3.987746,false,,0,
blind-00225,0,benign_label_content_review,overlay_present|post_security_overlay_present|many_sections|benign_label_malware_like_static_shape,has_resource_directory|overlay_present|overlay_after_security_present|many_sections,source_size_bytes|file_entropy|mz_signature|pe_parse_status|pe_machine|pe_characteristics|pe_optional_magic|pe_subsystem|pe_dll_characteristics|pe_number_of_sections|pe_section_names|pe_section_raw_size_total|pe_has_export_directory|pe_has_import_directory|pe_has_resource_directory|pe_has_security_directory|overlay_size|overlay_entropy|overlay_after_security_size|overlay_after_security_entropy,1664680,6.000838,ok,20,.text|.data|.rdata|.pdata|.xdata|.bss|.idata|.crt|.tls|.rsrc|.reloc|/4|/19|/31|/45|/57|/70|/81|/97|/113,true,16780,true,1256,false,0,172200,4.120722,172200,4.120722,false,,0,
blind-00310,0,benign_label_content_review,overlay_present|post_security_overlay_present|many_sections|benign_label_malware_like_static_shape,has_resource_directory|overlay_present|overlay_after_security_present|many_sections,source_size_bytes|file_entropy|mz_signature|pe_parse_status|pe_machine|pe_characteristics|pe_optional_magic|pe_subsystem|pe_dll_characteristics|pe_number_of_sections|pe_section_names|pe_section_raw_size_total|pe_has_export_directory|pe_has_import_directory|pe_has_resource_directory|pe_has_security_directory|overlay_size|overlay_entropy|overlay_after_security_size|overlay_after_security_entropy,7468519,5.904517,ok,18,.text|.data|.rdata|/4|.pdata|.xdata|.bss|.idata|.crt|.tls|.rsrc|.reloc|/15|/30|/42|/56|/68|/81,true,110676,true,45192,false,0,4667367,5.160942,4667367,5.160942,false,,0,
blind-00803,0,benign_label_content_review,overlay_present|post_security_overlay_present|many_sections|benign_label_malware_like_static_shape,has_resource_directory|overlay_present|overlay_after_security_present|many_sections,source_size_bytes|file_entropy|mz_signature|pe_parse_status|pe_machine|pe_characteristics|pe_optional_magic|pe_subsystem|pe_dll_characteristics|pe_number_of_sections|pe_section_names|pe_section_raw_size_total|pe_has_export_directory|pe_has_import_directory|pe_has_resource_directory|pe_has_security_directory|overlay_size|overlay_entropy|overlay_after_security_size|overlay_after_security_entropy,714826,6.192592,ok,22,.text|.data|.rdata|.pdata|.xdata|.bss|.idata|.crt|.tls|.rsrc|.reloc|/4|/19|/31|/45|/57|/70|/81|/92|/106|/122|/138,true,11560,true,10288,false,0,122442,4.256638,122442,4.256638,false,,0,
blind-00979,0,benign_label_content_review,overlay_present|post_security_overlay_present|many_sections|benign_label_malware_like_static_shape,has_resource_directory|overlay_present|overlay_after_security_present|many_sections,source_size_bytes|file_entropy|mz_signature|pe_parse_status|pe_machine|pe_characteristics|pe_optional_magic|pe_subsystem|pe_dll_characteristics|pe_number_of_sections|pe_section_names|pe_section_raw_size_total|pe_has_export_directory|pe_has_import_directory|pe_has_resource_directory|pe_has_security_directory|overlay_size|overlay_entropy|overlay_after_security_size|overlay_after_security_entropy,14658470,5.423747,ok,22,.text|.data|.rdata|.pdata|.xdata|.bss|.edata|.idata|.tls|.rsrc|.reloc|/4|/19|/31|/45|/57|/70|/81|/92|/106|/122|/138,true,14976,true,3048,false,0,531366,4.276571,531366,4.276571,false,,0,
